raterParticipantId,coreRaterIntercept,numRatings,agreementRate
002ADDCBF2E4A2F363B766024F866D803ED65C8AF3759C3E3C75C43B3905CC55,0.0,1,0.0
002CC6530A91707CBD2863FA9D55197FD120B3CB0E3213F4C4890511FB9E707D,0.0,1,0.0
002F3F69C70B4F9678B46C465C34C681E6BF81F484C950639014374E7B2D22F6,0.0,1,0.0
002F6C1001F69555ABF55A9213B107A3A7D3C4FF7CFA770FB09DAB3CCDBEB7C9,0.0,1,0.0
002FE1FBB07691A55A162942495C1CA2DA49A1CF9462F2F9C7E64BCCDB6CC9CB,0.0,1,0.0
00304B0C5F09E3B7393385ADAA90D76B37308C2009B93B35539FA872FB6F218D,0.0,1,0.0
0031CDB25297F72B74674FF74648FC38DE41EF05A62D2B6A82E3DE593D35D232,0.0,1,0.0
0032D11A85A1CA66CE2B25D56811503D6E1541BF5E002DBAE9213BFA31BCFD93,0.0,1,0.0
0032F8ABB59ACFE6994A8F9C8C912C46B787C04DA1100BEF951B5D89DE1D290D,0.0,1,0.0
00364898DB1F40B1E5BBD99B733CE0027B8CFEF2AA665A427ACE7582382DC5F1,0.0,1,0.0
00369185DB09D0DCC926CD9176C4F95B9B0D968D441E90EA947ADC987C34D691,0.0,1,0.0
003B481F515A4CBE5883BD9C161445AAE573D1BB460FA8DBD1381212DC533D7D,0.0,1,0.0
003B7CADC3482D712FA93ADC14C5722E6371DF45921B43AFE6936BE446DD4CC6,0.0,5,0.0
003CE80F068D189A05BBA9748FCA578819680378FBDEB71160B0858824E8A59C,0.0,1,0.0
003E58C80CAC716E6F0408FAA84801E5DCC873F54F73B538218CA9D0DB7B83C4,0.0,3,0.0
003EEC50C6F49284E9010C22F0E86AD3E321B2E7E8B50909FBDBDF778F0D9AE8,0.0,1,0.0
003F858795CDB8DEC9F60F59412D14905A42C3A3F5C7433D91ABBD8E16B56485,0.0,1,0.0
003FE7CAE776AF5D828F0B8FA469BC138D3B680F7716D3C602B2EC770DD27322,0.0,1,0.0
004338E97BF6B31DEED47C98158C178F5298B109AC07DEB6B7B55CECD46CF844,0.0,1,0.0
004B4C80BFAFB5F267ADA80B575CF65FDF74992891175FF3D3CC6A0367C8EFCE,0.0,1,0.0
004C1DE54D6CEAB90F8A01B8565DC9F31458626CCEFBD8EA2355C0D4CBE1F931,0.0,2,0.0
004C7E96D649E40BAD26F2E1441516219CCBF48DA8D0EEC8D4330CEB4A5CC645,0.0,1,0.0
004D77FDF6C97BEEF18813B1728F41300DACCE2F982DB09EFB9F85B160A6C6FD,0.0,1,0.0
004DDF44308421D6AE85F1F78921367054682BD5BDA92D902EC7DFE83D7F55A6,0.0,3,0.0
004EF23C4FA9E30863C61BE89F52BAA1ED38B8B241D51C9D23E5B1BB18927B42,0.0,1,0.0
004F4AA2167CF5D9E76A34243DD1AC948B309582A2BB2B0A8391D284A450F654,0.0,1,0.0
00508526503B1695781E6ACAE4D07D1987D950A75C17BD20827AF917AEB9B618,0.0,1,0.0
0052D0A9DCBBC1C429101A3419B57A173AD6C25FBDEC0D7F11859176299E02A6,0.0,1,0.0
00553B02D90A602171C0E23EBAE6BE855F57A9B12C9C02B0F6908714B92DBCC4,0.0,1,0.0
0055BC23CABFB7B6B2FF56429968C4B88F66ACC79C19CAE61590F8698DBBF05E,0.0,1,0.0
0057CED17082B8430EA44B5224AA9FB05570F753AD9115E562B638433C5C7C73,0.0,1,0.0
005AF4E3B619D9568025B5A907854C211877DD6C39FA5DCE47704E8A378F763A,0.0,1,0.0
005F303D7B4C596EF1D262950FDDE0F1908A5CD466B19F95CCD4F5E74A4DD2CF,0.0,1,0.0
006493C84BFF50429DBBAC676F16BDDBA3845BCD6A4A7B568B7EDD69996B0AD9,0.0,1,0.0
006C08BC1366F1B99ED1296ADF048BC093FE4191C6677832B52B325F9EC26B4E,0.0,1,0.0
006C9B4C2FD02DF16EEAF975BFFDA972F64C4A79BCE7EB1CEB43E00F39BD63FE,0.0,4,0.0
006DB27A679B9DF277AE86D6DA3C36A4A6D639AC1257B75E179392F867FA4A87,0.0,1,0.0
007296D45F4F7A47BF7CD31CB9307BD024C0C0735CADCBA753BC137C21FC09F9,0.0,1,0.0
0072F55F96D63DAC23B84BCA5C110C7C82B83619EC81615ABF2DB2411C1D61CE,0.0,1,0.0
00758393E1F3351484AC78E57ACB685E6DDFD52F7855172047ADEABC02030C3A,0.0,1,0.0
007674848F600771C1DEF1272DBF9A16BA28EF4AA30D02BA997196F621A68D5C,0.0,1,0.0
00769104AFB33640F4A2B6A539A883AAFDF393398C4C531B53494AFB086379FC,0.0,1,0.0
007A0706384130F1D71E81640635DEF3B38267F1EA10DD7D8A8BDE83DE0E4405,0.0,1,0.0
007A1AB1F1741C00B79DE811E61677C955DAFA528A82124CD224634A35AEDC0E,0.0,1,0.0
007A5D1090499A49F0D3AD24EDBEA4E39EA28D77D8289A97F7B804E5CC5E2015,0.0,1,0.0
007B6B3F77C86FBE546BD186CDBFC5C36A45FE7EFC0424765811C27A1C97A438,0.0,1,0.0
007B910454E57E374D29AC715273927FBD52D07D40FAD5C161B1186B1AC47862,0.0,5,0.0
007C5BFFF254E525481A22657508F5EB27D8E3CB73572E39972CA3A43FCA5289,0.0,1,0.0
007F13027BEE037EEF5573FAF5E6E626162BFCB8104F4EC6D9ED1A363978C2C1,0.0,1,0.0
0080985B8F06FF1091C22DDDBF0F0DF6555B8BA073C68843B1B21A40B4189743,0.0,1,0.0
00825942B112A7E42E3350C26FF39D4946E6EB6FBA43037C858C69DFC55B9729,0.0,1,0.0
008380965ACD105EE1583E1958023E8BA30EDAF5F9E5D3DFB1B7882A5D53C432,0.0,1,0.0
0086E60EDC2D92D1F7D6DE7144B98945ABC8D90727F830B5CF0114E02FF1AB17,0.0,1,0.0
008A187B9BD39C2CB3226D7EFDE5A0B4B07D6FA1623A6B5FC379CF65F5FECEC7,0.0,1,0.0
008AEE5F91438342439A86B403D6AD6708DC7DF1A451D083D64A13E9BC587DC0,0.0,2,0.0
008D2B105D9284320C4CC52C5247EC6C4167699D26BD5343E21A907E3AAB2E87,0.0,1,0.0
008D34E0D18308D492967DAF146DEC13A3555643414B07A902AB39DFA6E323C0,0.0,1,0.0
008D7620389E0B0ECABC92E141100BF39B15F994E07FC9FEB28A12A10612F553,0.0,1,0.0
008DD6699105C85BE82D04BF3946A21ADD6B2933130229DED3A8167DD5DD5DB9,0.0,1,0.0
008FC5D64DC1A48E5F0B9C29A0116FF09A240ADE13AB594A287CCA87267AC86C,0.0,1,0.0
009357CA743DBA83D449E6349F09CA6EB43841ED4585AB81019352C7396DD5A8,0.0,1,0.0
0093CDBB6524F96915F7D1A383AB85BD398AB0A493FE48C6D28E865D7211FE10,0.0,1,0.0
0099029C699AEEF5F7E5F97A7ABB3E40380840ECEBFA77D08A723F155B9D6707,0.0,3,0.0
00992635541E9AC9E0D045BD1CC1615E9B8DA4421991781CF43BF5C077A9FABD,0.0,1,0.0
009CAD1DEDF8269EAD81980707D502C52484D42BF16B43519AE985C838E45216,0.0,1,0.0
009CB683671FDB02DA6188DB487A4F7CD3486859B156232027C8B23E9CDC531B,0.0,1,0.0
009EF8E67A7620A96FEEA18E8CA43EDACB1FD6E8EE3850DC3D23F367AE787207,0.0,1,0.0
00A1E12F1606C04EF65050F143D580202C974FB2C94D6AF9BA4B7D82789B77CA,0.0,1,0.0
00A294D4B68A10F7EF2EC80D1ED1348459F9641F21DDF7DC81A28A0B3F71952C,0.0,1,0.0
00A4EDC01FFF8C52C55BA50811078061D15C23E5ECA99A7BD2C63544D3A31C54,0.0,1,0.0
00AA2AB9B7C50D94ADB1F2A944ED2868667FE66BF43A9A85A51E3BB89D4AD493,0.0,1,0.0
00ADC98D61B08B80F662432C25932F56408CAD79F49BEE5D78D13433C7A5CCCA,0.0,1,0.0
00B1CD9CEEE1AA0E9434B3FC1E07C7CA329FE3EBE9AB45A4FB392BC6B970D591,0.0,4,0.0
00B34C2505F36D7F76D0BEFD0663E78640FBD5DF577CDE3498EB26BB9D115DAF,0.0,1,0.0
00B619F8CDB78A6B9C4B672650DB12D0A32D8B368D262FC900980DC61A99E544,0.0,1,0.0
00B74ED26EF4F26F978AE21D7E54BE491C5277CAAFD5BD3A241D25B09236614A,0.0,1,0.0
00B8F3F6093FD89AD0D9A341652752AB38119A3119C87389AE7C4F0E676968B5,0.0,1,0.0
00BCA73F4EC33B3CFBC4F53C4BCDA1E1729417FFCE018D81FF3978C15CF1ACA8,0.0,2,0.0
00C0CB06B6AF8DA0D0D58B3D06F6835339C74E782B076A952F80831E178CAAE7,0.0,1,0.0
00C35CD7CD85D284B2227B6D84E24A2A479A206F4306CD16ED40F134C033750F,0.0,1,0.0
00C45175B56B97D5495EC934D09E9BA5EE5EB3AA398256207EB64269B9E5B408,0.0,1,0.0
00C4676298A08F5836F3C7DF86363D9882F4E39D69C5AEAB0BF678EE8FD7AE99,0.0,1,0.0
00C51C2BCCA7C79C0E27FDADD40249ADF20387F9C015E04558F8ADA9E2F67C4C,0.0,1,0.0
00C8A89A65E718622AAFE25F063684644F4C3ECBE1DB78427E501CFC06324B29,0.0,1,0.0
00C8D7692A9B987FB3E331A6562FB04F4A27A59C8357A958CAFD6E7C4A684DEA,0.0,1,0.0
00C8EADD88D768189205EC797F8F559E06C99B8EFF2A6EF484155D9AD459F23E,0.0,2,0.0
00CB687641E17B2000807BFF6248F2ADE0CEC02D164E5C021D7DE42105A6E9BC,0.0,1,0.0
00CB6F08864A3F79FFF55AFBCC7FC57A1BBB5424C90EA8AC8049386FD6BEA8CF,0.0,4,0.0
00CD3CD481E1FD6CFEFA4E60710786165F66EF506297FD6D65F095686E6D1ED1,0.0,1,0.0
00CD4EB425CF75BE6D30C95E2C606EEC051A2A287575FA1DD05DF11DD3E95E5F,0.0,1,0.0
00CE4D872A18A30B1BA16811AC9F76188740F02F4F16F7D58C335F3637CE187C,0.0,1,0.0
00D51EEA8CCEB09202C2186770ADAD84EC8A60686983DEDC4ECB15BFC89F1219,0.0,1,0.0
00DCBA023A1135C7A7AD57A985EC9FA7369CCC5E3C9A841F99E8EDB0D883C25F,0.0,1,0.0
00DCC1C99866F8C191A2A50487B1C8F5214D4E6CD08FCF24782D390A125ADAB2,0.0,1,0.0
00DF4A8C2AC96EC89AEB9E298A51EB7735962D4DABF3B302E2EAFB57549BC33F,0.0,1,0.0
00DF531883F82B474928CB0E73C08D543F3B4944D094B5DF1224DC41EE0EF854,0.0,1,0.0
00E15C0E730E7CF0E16EA1E7C718E82EAEFFB9C376E797C4E75047F6A331CBC8,0.0,1,0.0
00E1A949EA20BFDF1DB9EFB1830975EDBCC47C9816CCCDD0C1FACB5ECA77FFED,0.0,4,0.0
00E218AAE7840AF53466AA63DE2A354D91C3B3ACFEE9B2E821BFA53A246B1FC0,0.0,2,0.0
00E76DB570C9247769D813C9C8379EFDBB60B8589C9AB08FED99059127F11B68,0.0,1,0.0
00E801A1AE7306E83F42DE6B2C1D7D5E4AF667A29E3AFC634678DC8298D7CCC6,0.0,1,0.0
00EAAE60F8F4E6B6D939C4EFF643674FDE366A30685691B4B0C44CB2309D945C,0.0,1,0.0
00EABBB0CA95CAB41831FE1C654142BD346F2479E0D5B870A5B91C1516278042,0.0,1,0.0
00F0326875492DFFBA00B01777A90F665E3CE99A37AABAA157C6724C623CAA94,0.0,1,0.0
00F1AF85E7652E1E5273674E17A16FA938DB139114C45BA543B40531A0666AF4,0.0,1,0.0
00F20CE590AB6C5BE6C7C720EE27DF862B3428B132C6E78E901E39EA33D2BD46,0.0,2,0.0
00F25387C496CC56EE044AFCF86B1788BB8F8676A76055318688C3124CE39F87,0.0,1,0.0
00F459B60D13F5E92627820443C7069AE678B77EE0E5857FED317C4C7675896C,0.0,2,0.0
00F55E50B4B24B9E4BB1C98C67975BBDD2110610C1117EB1CB5992B146B283EC,0.0,1,0.0
00F7EAD63F9F4B9050B33F0F4416774EBDD1EC2928FAEE13A9B62407CB231D99,0.0,1,0.0
00FCB5CB3E3EF304DF4C9823AD8BC1D2654E35E69E447717B197E75266E748A0,0.0,1,0.0
00FCE24290EDC87A48562554BC2EF046A114C0D2E4022B86889EF2DC020D4CD0,0.0,1,0.0
0100A07268817D11D7ECF56B9BB865DBC9D3C3B0638DB60C25FA2BA8157585C7,0.0,1,0.0
0100FCC53F59F73FA80D465238B4F3D6369E60A75A142EDD617753F02B998097,0.0,1,0.0
010B8EC8D22C8ABC130C2864C2634000B7EB114E7A5AFE198CFEB4A9A3AEF5A9,0.0,1,0.0
010FA5912DF84A1F7D768A951E64D58F513B0E0E6AF661FFE0C1642CA20BB15C,0.0,1,0.0
0113CCB0F94CDEC7BEE6B58A04442A4E00D4C7DEDCC65BE6DC608C744EF1CBEE,0.0,6,0.0
011DFFC37765AA4C014AAEEF2C42E3614ADF02B9FE40C93666E4FCC8021550B5,0.0,1,0.0
011EC11B87D885CCDE5047049851D2CA4465F3BB7FEB1C4460AD16427FB877D8,0.0,1,0.0
011FFFC4083DA6BB0BA2F73F53F96E183C15BC47D157CAAF64BA8EE22CB06612,0.0,1,0.0
012050D80910400F47391C194965D7A279EE9B460DD8AE69EDA366B24B3A2A62,0.0,1,0.0
01206FA8A146088AF4F470EF4F229FA7ABB692C03F67FBCBB6B593846720BBEC,0.0,3,0.0
012127424AEE8C45E5EAB2A703D7F5345FB136CD07531AC67D9534A9C5939BAF,0.0,1,0.0
0122DA424D0EDAE884A62B63DE4AD816B7F560BC2CC3C8EB481E3757E9915C8C,0.0,1,0.0
01253B7367B122651A054691C8113CAD710E05C99B14A6DFFE377B059BC8B753,0.0,1,0.0
0128192B3686D69E840DE4D0DFFD66A7A0E6672074AC5F54A1C5EEE42E9FCAC8,0.0,1,0.0
01289A26CE7B18104338E791B8F7B6F22301872216AB49CE9E585EE90AE44BC0,0.0,1,0.0
012B58D952C0650211F8AF673C5002264C550F0DA0B80FE29D77FB3421F6CDA4,0.0,1,0.0
012E8079E8208021E9DEA065E9300EC9B084E0A7A94833CA1CEA6F84F3EC4BCF,0.0,1,0.0
01319FFB4159521887AE09A83852373F410D86C2B81D9A8ED425C8BAF734CD41,0.0,4,0.0
0133A29CBCB6D0EF68F7C5D1B5610A9FF2DADF2E82DCEFC374BBD4A219AEE1BF,0.0,2,0.0
0138A815233AE066E241EAD9FEAD076AC0403DF4F8DEAFC12545916BBB01D42C,0.0,1,0.0
013E54D2FAEE911E2CD1E0844F4F9A9052C1A8F01F11102B2C971B4A50A1E1DF,0.0,2,0.0
014A49EFFF419E782FEE5824D81F0BCF8DC22D983FC41564ADA3FA53EE76122E,0.0,1,0.0
014A957DAE084067D880979E49CC0EAC1B0382DA1FE87CCF0573CA43D03B21FA,0.0,1,0.0
014B0200CF51852374322BE5513EAC1433DDA66DB911FEE04B653450C6EA942A,0.0,1,0.0
014B8CE07020058D7CA92A5B826B610D6F253A44B7B8AB3C6F8D7BBCF1FC376A,0.0,1,0.0
014BEFAA82D1A730111EF16D4345A18CD930CBC4EE2318341D87A1B7EFFAD8C8,0.0,1,0.0
014DAAAE99B34CF83B0FFE237EA150800079AC6D3C94AD5FF9B0E939C12B4779,0.0,1,0.0
014EF08BA6981B5618EBE072FF06DE245213444885F7908560A7BF1DE93DA0ED,0.0,2,0.0
015241272E0E2D62A076D59DC00A6CA4694E6FB5134696C1433C64B458890E70,0.0,4,0.0
01552D5C26FC92544FC04FC6295300EB0F18231076FCA5B6C516841532629BB8,0.0,1,0.0
0155B23BFB6A76524809643761A3542768706EB42DFE46731FD8D65185DF59DF,0.0,1,0.0
01567335B6573B1DE834D30D3E8927A895E9AB983C81F73CBDB3BCD92B7C89C6,0.0,1,0.0
01569793AD65E5C2C85622FA8EE4B011D1D2F9049E49E145C745EA9541BAC527,0.0,1,0.0
0159BF9704F9F307D1C9A1FB426F98EF8890752D4390AE87ACA85114D36992B1,0.0,1,0.0
015A9545D4594B5A054888A0EA276D52A0EAF4AE0995CF19A040A7F175E83137,0.0,1,0.0
015FAAE5D8C99A419CCBDF35875482895AE286ACCC39CB26CB2E573633E1B936,0.0,1,0.0
01616027A7F345570788317074FB27C962DEA10C03D591F243EA8CBB01DB545D,0.0,1,0.0
0164C363ED005741BB0D96937898AF06B4F11CDE1292FEB310DCC251D0161452,0.0,2,0.0
016614D8706604250576D6EC7A951C79C54FEEE5A0AE8DBCB234D183B9C7AC07,0.0,1,0.0
016757D3B3674CD3FC2654799D733938AF0B91865ADD18B84E0F2E47C719D111,0.0,1,0.0
0167F062FBD0DE3701A2C9F831C0179AE53CE4A97C6CFBA38F3CE8F5DFB15B5C,0.0,1,0.0
01688F7F1126DFE91FDBED2711764C2FC0E9D1B55FC119FE7C9D7227544B1294,0.0,1,0.0
0168D66421C75D374E89438BDDC9A65CEC8A8B7E4DBA9D4773902D896036F21D,0.0,1,0.0
016B202B99E5D591ABE4F58EC1E65E3677986D5D3890B890916E9F1F3226A71E,0.0,1,0.0
016B4D5EC42402F423427AAFD10FA9824FFA7CCB16CF8E1B91E5016E99947444,0.0,1,0.0
016B8DF910CBB718736AF538A63E73622ECFBEEDC9DBCBA0532D3499BB23FBA4,0.0,1,0.0
016E92DCB45B402CB0F20E3400134E350514497B00A565F2FFFF5CDE986BFE3D,0.0,2,0.0
01724DE9E2BD80E34ACB6894FFB5ECDD158EBC4F618D82A989BFA42EDA84B2DB,0.0,1,0.0
01766381BE7C061D1382DD4EBDA2ECB6E38D37F795A6A5C0E5A1DBE13EF75461,0.0,2,0.0
017B2F5220DA4C059A8F3C490075BEC181A35084DE432ED18C2881ED4405B0F0,0.0,1,0.0
017FB3DA73F994EA9D064406C765FF745427BB41BCB96993419F8B758ABB5B33,0.0,1,0.0
0180B398D0B646F3268E3E6BE92F94E6B75E02D658619EE297A496D6FBB54255,0.0,1,0.0
0183D5C089DEE39894D9B08C6EF3C518A20FDD88E87E337885C4862A81FC9389,0.0,1,0.0
0187F1808DCC66CAC3472D453D1F33171EA9041605FA6AEFF8F85A55F705249D,0.0,1,0.0
018870C7AB04D0F3B54208B8AA70C997627CBF4368953EF4F2DBF82B1B0C356D,0.0,1,0.0
0188A343ED309AF7AA3DD329BECFD56F5BEA7E0E9069FDB74EDB541932419FAB,0.0,1,0.0
0190FE8FDCD7D42B95C17420C03F2028F7C27A3E05BA61D1D0EE21554B94FAA1,0.0,1,0.0
0194BA7D68E4BA51B37301B645571995A6D813C4797ECCA8C95CFA7ED1D3CBE1,0.0,1,0.0
019517E010359E1F2370969B88FA2E30518A1785CD6C6862A039064F49C3268A,0.0,1,0.0
019774B644A1113A2FAD2910EC86604CB157B5A7633DDDCC5B414ADF86A690F4,0.0,4,0.0
0197820931CF90397EE2E5C7F84BB76C11CD75423554D8562536801C79393C8B,0.0,1,0.0
019959BB1BE472BBFDF4744773AD801EF3D6285DC7FC1BFD8A67E739F8A5C2F8,0.0,1,0.0
019C4DAA521351E6E2D486549C06CDAA9A0E6037D162F0013BB2962B279E95F4,0.0,1,0.0
019CDB022D611957AFF2171B93536442BC20A436510C1BD2CE196F5A7E184AB8,0.0,1,0.0
01A0BE39512A1055A2E9A4FCB5160B7BA23591F333929FAFD92E45CF13A873B0,0.0,1,0.0
01A134B2A1D6508EC1920B10EEDCBE0D5061795D92DF36074BDC76A41900E9AB,0.0,1,0.0
01A1A55B95E923E711FA0BA1D23258B2E454CF1A0C0F612CD85AB81A2A6F126E,0.0,2,0.0
01A53BD141521F6B897206629F8C7E368F91603A9EF9BEB5FED864D42BE0512C,0.0,1,0.0
01A66ED2D04278944B4B4706048838493870EEB339CF1C3E11A3881EB7CDE497,0.0,1,0.0
01A6F5EAD4326A59B0A7EB64222EDC6C8DAD264DA16D04578900F61E5353A6A5,0.0,1,0.0
01A71251646CFF5E1FA58A231DCF2F67421D67B4F6E1F1248EFB0B73838854E6,0.0,1,0.0
01A9FD66B0F7CCABE33FE97161BA3690F031D810AC90B098CBD245DEAAFB65E7,0.0,1,0.0
01AA8CB64FAF6761BB180A701EA3BAF106D505BADE9CD4C868616C398526D362,0.0,1,0.0
01AC1C6E688626B04680C51FFF4EA33C50D16D53076ED691370C24753FF40CC6,0.0,1,0.0
01ACCAEB9BDFC6A585723D31B2610D4698A8C1554D34DB39E270F4A515DE17D5,0.0,1,0.0
01ACEDCB6918A7C0B81C1ABC91E6043163CA7F3E79197E03D951B8BAE17896DD,0.0,1,0.0
01AE0CF13807525D42C010B409B115989D9906CB705BF9CCADBC8905A4DB6B9C,0.0,1,0.0
01AED00F07C07A1B79C01FCE265865C69C360056493A67D55C82350E8961F4C7,0.0,1,0.0
01B09F2AAF41D1EF14F81FD2F55AEB2345800CE50BAFFF1F564D46CFD94C4323,0.0,1,0.0
01B45E5A1C05489F439F2FE9A6F083156694A57EE3A3B731379CB3A435C49329,0.0,1,0.0
01B5661EAF1E511040565B4B3160B5ACD10489FA4D0D7626AC7F59F19A3C065E,0.0,1,0.0
01B9891734052FD7234CE338B4529724480889BA43A81CED111AB1C99C66018C,0.0,1,0.0
01BB5E2C6E6E3875ED1064001861BCB4005580BDFAE25EFCE3491D34152ED137,0.0,1,0.0
01BCC56EC0430F48FEBC92AB0CF658D9A1C121518AB8617E539E5D0A77993CCD,0.0,1,0.0
01BE366B2B6E833EC16C96C540D05980F622AAB03AF72BF23EA651622DAC5754,0.0,1,0.0
01C7CEF574E252322570FBDC4AC132185DB451FCBF4D24553F550DB3BE74F4D5,0.0,3,0.0
01C841AFF710D528AE397394C89009B61E49D8C108BC0B2C4CC61008AC9170C8,0.0,1,0.0
01C852A74EA614C75A97ACD0686868AB983426CC2104659DEC9A13F33B5DC5B4,0.0,1,0.0
01C91B9591CD46D391EB16F18C6767ADC9D6557D95FBA04C7B634FD128DD821E,0.0,1,0.0
01CE1DFA6906B5F16CE6D8DA18272930F2C7AC60EBDA6A421622FA4A773E8E9C,0.0,1,0.0
01D26F4B959914D07FA3245340FD70C523A4AA65623FF4D87063B0D64D7170B3,0.0,1,0.0
01D52A6813D0EC8B9F9B33E06F54B174D16B1AC2B03BD71A34595A386E31313E,0.0,1,0.0
01DD67DCD6AA496C6DFE8BD360868DE8A85073B64859B451D1F6AB6964657CA5,0.0,1,0.0
01E03BD0217D4BA290AFE2E32A169539CE0D13F5AD45B0E0D9CA05911105062D,0.0,1,0.0
01E199FD1D19D8F1E4BE01A4A464EAD1285559241C5E5F5534845E5849602ED2,0.0,1,0.0
01E44DC44A578FC012B58B592D7463DE15459296A14162D2D2BDC63DE2FFB22B,0.0,2,0.0
01E57AF02AE507E09A96747887664ED43F14374567C26FC45598FEEA0C39D928,0.0,1,0.0
01E638F298398B7B2CD969E745939C19D810732B958558B8B312AE5A644390D4,0.0,1,0.0
01E9852993808104B1EFDDD3AADEFA11873D9968A564DB1CB5781FC650DFF816,0.0,2,0.0
01E99C61B4D65045007D58132F2782ADB45A624E147D154211C578C7BFC1786F,0.0,1,0.0
01EA1182BE97E987F954BED6A871D6A94D3C635122F066937D4FF285F1B9F949,0.0,1,0.0
01EAB68F37339D178F8422B1A2146BD4675B8CA999724E32A90E6A0F1565DCD3,0.0,1,0.0
01F0BF63921DF51286C3BE6FCE074DEB35260453B0A647BCA8DF8E9B6A63BBB7,0.0,2,0.0
01F2BCEF953F1A80328BB54C550A1A978BC4DC877C4E746C2A7CF927CBC5E253,0.0,1,0.0
01F3CE3EF020930BBB8BEC74FDB6CEA50DBA234DB895B0D10803DF5AB3070E3E,0.0,1,0.0
01F5BBF850867602B05686C9F8EBE21138B266D963BD369C4B879BEE4C20BF95,0.0,1,0.0
01F6F50EDDF78EAEB6191B24FC947BE14E0185775F6B8A7C93F338E5756EB0EB,0.0,1,0.0
01F800466F7BB1E74B585D6CFFC996D1BB6D7CB602450D3D56BCC84AF7A190C7,0.0,1,0.0
01FA56F28094EE45533B01F08C5847D45F0A7F354D74E1E59B99E1DFA3FCA4CD,0.0,1,0.0
01FAF8FE2E9562B2C9919AB28DA05C141846645F1CF86DDE90A4D6C05E3154B8,0.0,3,0.0
01FE1C7B42DD41BE1CDE6DE62247C97E8907331D1EF37956C660190A21B9E029,0.0,1,0.0
0205C875D302275BB18CE4004490BD1C63348D64B08394EC13FE020B5A761B50,0.0,1,0.0
020B25B6D72D76BD3CDADB0DE8AB25F8891ECEEA850074E5F8D30FF01B89C1AF,0.0,1,0.0
020B5D1444F0B2BB38CA00BE93FC4EBBE514D56AA6E5D4B65F61D1382931AC87,0.0,2,0.0
020C88621B3C6BF359A72E80C65C0E34B369488230D813C55C567005B305E7AE,0.0,1,0.0
020D8273B2563002951FA934F9BD0FDF0FD6C406F5C12AF0FDF3582D4FFD79F4,0.0,1,0.0
0211AE91AA804D009B014D971BF8C57D91BA6A59EEF5AB2C3DA331DF36995501,0.0,1,0.0
021484ED9B2E68944DCD0DED7F59DFAA6DA57CF8D94FC97DE9AC59E01FD4FE64,0.0,1,0.0
0216451CBD207561C721A5BEAD0AFC0204FEAEBE6BF7EE152BC58876A80CBD4F,0.0,1,0.0
02170B10E8F46185B5DF1DEB9DE5E01DB7350B9A646C77B693548588E255D670,0.0,1,0.0
021A912BD6A470F6732FD057214F001CEC8493AE1AB62949C6BFDE2F31B17B53,0.0,1,0.0
021B1C7869E2050A53C940113E0F50189B610565B1E50F6C58161EF52A3A7C6C,0.0,1,0.0
021EF2DAF683055247BEF0F9A05174AEB31EEB49F244FDA9396F1FBC3075397B,0.0,1,0.0
