noteId,coreNoteIntercept,currentStatus,numRatings,helpfulRatio
1687538284182831121,0.0,CURRENTLY_RATED_NOT_HELPFUL,9,0.0
1687926495539294312,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1689363495794487783,0.0,CURRENTLY_RATED_NOT_HELPFUL,12,0.0
1689391735871357187,0.0,CURRENTLY_RATED_NOT_HELPFUL,20,0.0
1689421661164982531,0.0,CURRENTLY_RATED_NOT_HELPFUL,45,0.0
1690773102677123199,0.0,CURRENTLY_RATED_NOT_HELPFUL,8,0.0
1690946094014849395,0.0,CURRENTLY_RATED_NOT_HELPFUL,10,0.0
1691239310148731085,0.0,NEEDS_MORE_RATINGS,1,0.0
1692854841360437364,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1693252574374244585,0.0,CURRENTLY_RATED_NOT_HELPFUL,44,0.0
1693716020182061115,0.0,NEEDS_MORE_RATINGS,2,0.0
1694525012001341727,0.0,CURRENTLY_RATED_NOT_HELPFUL,10,0.0
1694722803793334592,0.0,CURRENTLY_RATED_NOT_HELPFUL,79,0.0
1695128586385002708,0.0,CURRENTLY_RATED_NOT_HELPFUL,268,0.0
1695304845115240954,0.0,NEEDS_MORE_RATINGS,2,0.0
1695542654493151246,0.0,CURRENTLY_RATED_NOT_HELPFUL,13,0.0
1695802168211583109,0.0,NEEDS_MORE_RATINGS,1,0.0
1696093534904897585,0.0,CURRENTLY_RATED_NOT_HELPFUL,18,0.0
1696304713006768463,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1696413349452398674,0.0,CURRENTLY_RATED_NOT_HELPFUL,26,0.0
1697142543513800986,0.0,CURRENTLY_RATED_NOT_HELPFUL,12,0.0
1698787572833558871,0.0,CURRENTLY_RATED_NOT_HELPFUL,18,0.0
1699203878430941610,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1699500833472131566,0.0,CURRENTLY_RATED_NOT_HELPFUL,85,0.0
1699984920280469718,0.0,CURRENTLY_RATED_NOT_HELPFUL,111,0.0
1700180760869720532,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1701822211596656649,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1703476715358457952,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1705349687044456943,0.0,CURRENTLY_RATED_NOT_HELPFUL,25,0.0
1706689285011669132,0.0,NEEDS_MORE_RATINGS,1,0.0
1707129022453268722,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1707141908391207313,0.0,NEEDS_MORE_RATINGS,1,0.0
1707753605472584066,0.0,CURRENTLY_RATED_NOT_HELPFUL,11,0.0
1708680477752611227,0.0,CURRENTLY_RATED_NOT_HELPFUL,11,0.0
1708868925117931942,0.0,CURRENTLY_RATED_NOT_HELPFUL,77,0.0
1709278704285765658,0.0,CURRENTLY_RATED_NOT_HELPFUL,31,0.0
1709583422207730004,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1709598309071892539,0.0,CURRENTLY_RATED_NOT_HELPFUL,21,0.0
1710034131361353761,0.0,CURRENTLY_RATED_NOT_HELPFUL,7,0.0
1710333993017622656,0.0,NEEDS_MORE_RATINGS,1,0.0
1710402826004844700,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1711685748762587237,0.0,NEEDS_MORE_RATINGS,1,0.0
1711726954863346066,0.0,CURRENTLY_RATED_NOT_HELPFUL,14,0.0
1711885496077463730,0.0,CURRENTLY_RATED_NOT_HELPFUL,16,0.0
1712036910921654603,0.0,CURRENTLY_RATED_NOT_HELPFUL,13,0.0
1712095010886160849,0.0,CURRENTLY_RATED_NOT_HELPFUL,9,0.0
1713464539327476020,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1713638486983516206,0.0,CURRENTLY_RATED_NOT_HELPFUL,21,0.0
1714322412316020974,0.0,CURRENTLY_RATED_NOT_HELPFUL,30,0.0
1716128684753518986,0.0,CURRENTLY_RATED_NOT_HELPFUL,17,0.0
1716605123894378647,0.0,CURRENTLY_RATED_NOT_HELPFUL,48,0.0
1716614293779583416,0.0,CURRENTLY_RATED_NOT_HELPFUL,42,0.0
1716727692152783321,0.0,CURRENTLY_RATED_NOT_HELPFUL,48,0.0
1717042522214580585,0.0,CURRENTLY_RATED_NOT_HELPFUL,16,0.0
1717878101307478087,0.0,CURRENTLY_RATED_NOT_HELPFUL,28,0.0
1718162176802762933,0.0,CURRENTLY_RATED_NOT_HELPFUL,38,0.0
1718300439785988327,0.0,NEEDS_MORE_RATINGS,2,0.0
1719102590519038372,0.0,CURRENTLY_RATED_NOT_HELPFUL,42,0.0
1719305149909233773,0.0,NEEDS_MORE_RATINGS,1,0.0
1723136736996499599,0.0,CURRENTLY_RATED_NOT_HELPFUL,27,0.0
1724280422614651036,0.0,CURRENTLY_RATED_NOT_HELPFUL,97,0.0
1724539637345956160,0.0,CURRENTLY_RATED_NOT_HELPFUL,32,0.0
1724847685163716740,0.0,CURRENTLY_RATED_NOT_HELPFUL,45,0.0
1725218364631683574,0.0,CURRENTLY_RATED_NOT_HELPFUL,340,0.0
1725297543708332241,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1725926046669713547,0.0,CURRENTLY_RATED_NOT_HELPFUL,179,0.0
1726160266843336849,0.0,NEEDS_MORE_RATINGS,1,0.0
1727234914628649388,0.0,CURRENTLY_RATED_NOT_HELPFUL,7,0.0
1727358044659396944,0.0,CURRENTLY_RATED_NOT_HELPFUL,12,0.0
1727578768590447093,0.0,CURRENTLY_RATED_NOT_HELPFUL,75,0.0
1728489836338639346,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1728543316361269426,0.0,CURRENTLY_RATED_NOT_HELPFUL,13,0.0
1729280437422321696,0.0,CURRENTLY_RATED_NOT_HELPFUL,11,0.0
1729589748090487287,0.0,CURRENTLY_RATED_NOT_HELPFUL,126,0.0
1729881796333158485,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1730658618834645125,0.0,CURRENTLY_RATED_NOT_HELPFUL,47,0.0
1730846749047030217,0.0,CURRENTLY_RATED_NOT_HELPFUL,73,0.0
1731012147189015030,0.0,CURRENTLY_RATED_NOT_HELPFUL,57,0.0
1731690991420084640,0.0,CURRENTLY_RATED_NOT_HELPFUL,33,0.0
1731785466620391930,0.0,CURRENTLY_RATED_NOT_HELPFUL,40,0.0
1732858941023907849,0.0,CURRENTLY_RATED_NOT_HELPFUL,8,0.0
1733480269020053676,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1733595720962171384,0.0,CURRENTLY_RATED_NOT_HELPFUL,42,0.0
1734092738826481841,0.0,CURRENTLY_RATED_NOT_HELPFUL,87,0.0
1734145301236060512,0.0,CURRENTLY_RATED_NOT_HELPFUL,23,0.0
1734251826050986190,0.0,NEEDS_MORE_RATINGS,1,0.0
1734524830433611859,0.0,CURRENTLY_RATED_NOT_HELPFUL,11,0.0
1734815131891126639,0.0,NEEDS_MORE_RATINGS,1,0.0
1735028273065717954,0.0,CURRENTLY_RATED_NOT_HELPFUL,107,0.0
1736683757321478398,0.0,NEEDS_MORE_RATINGS,2,0.0
1737847887000936911,0.0,CURRENTLY_RATED_NOT_HELPFUL,48,0.0
1738751163514675509,0.0,CURRENTLY_RATED_NOT_HELPFUL,57,0.0
1738759740971274282,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1739222185712243129,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1739481085225082962,0.0,CURRENTLY_RATED_NOT_HELPFUL,77,0.0
1739755558603763892,0.0,CURRENTLY_RATED_NOT_HELPFUL,12,0.0
1740114865455259900,0.0,CURRENTLY_RATED_NOT_HELPFUL,37,0.0
1740256163122602363,0.0,CURRENTLY_RATED_NOT_HELPFUL,13,0.0
1740434333633020235,0.0,CURRENTLY_RATED_NOT_HELPFUL,7,0.0
1740852973264155078,0.0,CURRENTLY_RATED_NOT_HELPFUL,53,0.0
1741110586782486670,0.0,CURRENTLY_RATED_NOT_HELPFUL,15,0.0
1741278601549349269,0.0,NEEDS_MORE_RATINGS,1,0.0
1741578333408608419,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1742344551740964922,0.0,CURRENTLY_RATED_NOT_HELPFUL,54,0.0
1742896092121821378,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1742918668009570321,0.0,NEEDS_MORE_RATINGS,2,0.0
1743821237401591938,0.0,CURRENTLY_RATED_NOT_HELPFUL,71,0.0
1743940310789464208,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1744520370898837848,0.0,NEEDS_MORE_RATINGS,1,0.0
1744574072216842518,0.0,CURRENTLY_RATED_NOT_HELPFUL,80,0.0
1744715565917405360,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1744840003186823534,0.0,CURRENTLY_RATED_NOT_HELPFUL,17,0.0
1745201530918080594,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1745359890414276656,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1746956781106987374,0.0,CURRENTLY_RATED_NOT_HELPFUL,23,0.0
1747055642051809753,0.0,CURRENTLY_RATED_NOT_HELPFUL,102,0.0
1747801470689329521,0.0,CURRENTLY_RATED_NOT_HELPFUL,125,0.0
1747883244652286206,0.0,CURRENTLY_RATED_NOT_HELPFUL,89,0.0
1748049246140465564,0.0,NEEDS_MORE_RATINGS,2,0.0
1748296143761748466,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1748440175422714360,0.0,CURRENTLY_RATED_NOT_HELPFUL,12,0.0
1748608118831907117,0.0,CURRENTLY_RATED_NOT_HELPFUL,51,0.0
1748653076989583509,0.0,CURRENTLY_RATED_NOT_HELPFUL,251,0.0
1748814735556915231,0.0,CURRENTLY_RATED_NOT_HELPFUL,67,0.0
1749467958248665126,0.0,CURRENTLY_RATED_NOT_HELPFUL,20,0.0
1749738655348908154,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1749918525689385346,0.0,CURRENTLY_RATED_NOT_HELPFUL,12,0.0
1750290693765956019,0.0,CURRENTLY_RATED_NOT_HELPFUL,8,0.0
1750789520172142928,0.0,CURRENTLY_RATED_NOT_HELPFUL,8,0.0
1750889974768009494,0.0,CURRENTLY_RATED_NOT_HELPFUL,67,0.0
1750988264540877175,0.0,NEEDS_MORE_RATINGS,1,0.0
1752240182735348058,0.0,CURRENTLY_RATED_NOT_HELPFUL,10,0.0
1753073137900790269,0.0,CURRENTLY_RATED_NOT_HELPFUL,36,0.0
1753114767894380727,0.0,CURRENTLY_RATED_NOT_HELPFUL,38,0.0
1753528070978334940,0.0,CURRENTLY_RATED_NOT_HELPFUL,154,0.0
1753927418849493165,0.0,NEEDS_MORE_RATINGS,2,0.0
1754247752848965883,0.0,CURRENTLY_RATED_NOT_HELPFUL,23,0.0
1754796087314129310,0.0,CURRENTLY_RATED_NOT_HELPFUL,13,0.0
1754921981596574037,0.0,CURRENTLY_RATED_NOT_HELPFUL,68,0.0
1755357425530487111,0.0,CURRENTLY_RATED_NOT_HELPFUL,64,0.0
1755361389143544080,0.0,CURRENTLY_RATED_NOT_HELPFUL,15,0.0
1755618224580788558,0.0,NEEDS_MORE_RATINGS,1,0.0
1755941337424142690,0.0,CURRENTLY_RATED_NOT_HELPFUL,25,0.0
1755983438526493091,0.0,CURRENTLY_RATED_NOT_HELPFUL,107,0.0
1756073082660233628,0.0,CURRENTLY_RATED_NOT_HELPFUL,60,0.0
1756778332727787587,0.0,CURRENTLY_RATED_NOT_HELPFUL,11,0.0
1757139920513053096,0.0,NEEDS_MORE_RATINGS,2,0.0
1757157396445593988,0.0,CURRENTLY_RATED_NOT_HELPFUL,252,0.0
1758464920260157583,0.0,NEEDS_MORE_RATINGS,2,0.0
1758606231080432049,0.0,CURRENTLY_RATED_NOT_HELPFUL,45,0.0
1758803088033403173,0.0,CURRENTLY_RATED_NOT_HELPFUL,9,0.0
1759428009684005253,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1760498562301907330,0.0,CURRENTLY_RATED_NOT_HELPFUL,94,0.0
1760560068792053913,0.0,CURRENTLY_RATED_NOT_HELPFUL,37,0.0
1761167023164301474,0.0,CURRENTLY_RATED_NOT_HELPFUL,45,0.0
1761583238076850575,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1761859211401556016,0.0,CURRENTLY_RATED_NOT_HELPFUL,96,0.0
1762129213383975336,0.0,CURRENTLY_RATED_NOT_HELPFUL,9,0.0
1762460074369315069,0.0,CURRENTLY_RATED_NOT_HELPFUL,216,0.0
1763643574271230413,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1763867091760009414,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1763975291414970631,0.0,NEEDS_MORE_RATINGS,1,0.0
1764306671155692025,0.0,CURRENTLY_RATED_NOT_HELPFUL,19,0.0
1764390000018292932,0.0,CURRENTLY_RATED_NOT_HELPFUL,15,0.0
1764408015879295077,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1764701858914869605,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1765415509615329538,0.0,CURRENTLY_RATED_NOT_HELPFUL,31,0.0
1765986888630808912,0.0,CURRENTLY_RATED_NOT_HELPFUL,7,0.0
1766359930716426502,0.0,NEEDS_MORE_RATINGS,2,0.0
1766586445429457172,0.0,CURRENTLY_RATED_NOT_HELPFUL,15,0.0
1766996184391110776,0.0,CURRENTLY_RATED_NOT_HELPFUL,13,0.0
1767063316508364975,0.0,CURRENTLY_RATED_NOT_HELPFUL,7,0.0
1767119718081503703,0.0,NEEDS_MORE_RATINGS,1,0.0
1767699448514122167,0.0,CURRENTLY_RATED_NOT_HELPFUL,405,0.0
1769040472784224652,0.0,NEEDS_MORE_RATINGS,1,0.0
1769060390804111707,0.0,CURRENTLY_RATED_NOT_HELPFUL,19,0.0
1769139351542194306,0.0,NEEDS_MORE_RATINGS,2,0.0
1769142055068893204,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1769366199610085796,0.0,CURRENTLY_RATED_NOT_HELPFUL,10,0.0
1769925854732468538,0.0,CURRENTLY_RATED_NOT_HELPFUL,52,0.0
1770087945325641923,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1770201343871086827,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1770235378743878000,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1771342555268960591,0.0,CURRENTLY_RATED_NOT_HELPFUL,12,0.0
1773308891935432777,0.0,CURRENTLY_RATED_NOT_HELPFUL,45,0.0
1773339533225959472,0.0,CURRENTLY_RATED_NOT_HELPFUL,11,0.0
1773668884605800836,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1773770335684297212,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1773824584678027326,0.0,CURRENTLY_RATED_NOT_HELPFUL,24,0.0
1773987224607961349,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1774033679712391176,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1774265760661012918,0.0,CURRENTLY_RATED_NOT_HELPFUL,21,0.0
1774437397251465677,0.0,NEEDS_MORE_RATINGS,1,0.0
1774459607919849711,0.0,CURRENTLY_RATED_NOT_HELPFUL,60,0.0
1774887477146165347,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1775055982663798944,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1775159780945879233,0.0,CURRENTLY_RATED_NOT_HELPFUL,9,0.0
1775279121515556867,0.0,CURRENTLY_RATED_NOT_HELPFUL,61,0.0
1776244002112557284,0.0,CURRENTLY_RATED_NOT_HELPFUL,49,0.0
1776373702730436965,0.0,CURRENTLY_RATED_NOT_HELPFUL,13,0.0
1777050994020340084,0.0,NEEDS_MORE_RATINGS,2,0.0
1777682260516335865,0.0,CURRENTLY_RATED_NOT_HELPFUL,92,0.0
1778290694555160675,0.0,CURRENTLY_RATED_NOT_HELPFUL,74,0.0
1778321853599342852,0.0,CURRENTLY_RATED_NOT_HELPFUL,16,0.0
1778502219093901475,0.0,CURRENTLY_RATED_NOT_HELPFUL,55,0.0
1778528462913106312,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1778959201462624437,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1779895018653647101,0.0,NEEDS_MORE_RATINGS,1,0.0
1779981697217384734,0.0,CURRENTLY_RATED_NOT_HELPFUL,26,0.0
1779985535085490337,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1780526181827170676,0.0,CURRENTLY_RATED_NOT_HELPFUL,11,0.0
1780697589438181886,0.0,CURRENTLY_RATED_NOT_HELPFUL,17,0.0
1780909110042771679,0.0,NEEDS_MORE_RATINGS,2,0.0
1781041592695923010,0.0,CURRENTLY_RATED_NOT_HELPFUL,47,0.0
1781739446057980415,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
1782141465206088166,0.0,CURRENTLY_RATED_NOT_HELPFUL,169,0.0
1782298666541449323,0.0,CURRENTLY_RATED_NOT_HELPFUL,20,0.0
1782397384154022323,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1782505537298677910,0.0,CURRENTLY_RATED_NOT_HELPFUL,246,0.0
1782765627691737301,0.0,NEEDS_MORE_RATINGS,1,0.0
1782772863642243524,0.0,CURRENTLY_RATED_NOT_HELPFUL,31,0.0
1783038762596884832,0.0,CURRENTLY_RATED_NOT_HELPFUL,7,0.0
1783391891486097730,0.0,CURRENTLY_RATED_NOT_HELPFUL,125,0.0
1783455321962533175,0.0,CURRENTLY_RATED_NOT_HELPFUL,19,0.0
1783780864775647682,0.0,CURRENTLY_RATED_NOT_HELPFUL,15,0.0
1783821154689634729,0.0,CURRENTLY_RATED_NOT_HELPFUL,33,0.0
1783832699070820361,0.0,CURRENTLY_RATED_NOT_HELPFUL,402,0.0
1784344693607673870,0.0,CURRENTLY_RATED_NOT_HELPFUL,25,0.0
1784542130943189486,0.0,NEEDS_MORE_RATINGS,1,0.0
1784554912157778040,0.0,CURRENTLY_RATED_NOT_HELPFUL,11,0.0
1784620163213808098,0.0,CURRENTLY_RATED_NOT_HELPFUL,41,0.0
1784719640218022306,0.0,CURRENTLY_RATED_NOT_HELPFUL,22,0.0
1785607858706366814,0.0,CURRENTLY_RATED_NOT_HELPFUL,15,0.0
1785664108789960880,0.0,CURRENTLY_RATED_NOT_HELPFUL,18,0.0
1785830752254636255,0.0,CURRENTLY_RATED_NOT_HELPFUL,90,0.0
1786155516453904699,0.0,CURRENTLY_RATED_NOT_HELPFUL,107,0.0
1786391475535618123,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1786669724996350374,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1786678387047804957,0.0,CURRENTLY_RATED_NOT_HELPFUL,78,0.0
1786973239677251744,0.0,CURRENTLY_RATED_NOT_HELPFUL,8,0.0
1787142108106588439,0.0,NEEDS_MORE_RATINGS,2,0.0
1787699051913453802,0.0,CURRENTLY_RATED_NOT_HELPFUL,55,0.0
1787867483325530121,0.0,NEEDS_MORE_RATINGS,2,0.0
1787924197349450123,0.0,CURRENTLY_RATED_NOT_HELPFUL,8,0.0
1788013427312505275,0.0,CURRENTLY_RATED_NOT_HELPFUL,10,0.0
1788183743858958507,0.0,CURRENTLY_RATED_NOT_HELPFUL,9,0.0
1788222435298291889,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1788482623829872692,0.0,CURRENTLY_RATED_NOT_HELPFUL,43,0.0
1788585709818851358,0.0,CURRENTLY_RATED_NOT_HELPFUL,11,0.0
1789067624820666615,0.0,NEEDS_MORE_RATINGS,2,0.0
1789304500374630448,0.0,CURRENTLY_RATED_NOT_HELPFUL,122,0.0
1790036319571194305,0.0,CURRENTLY_RATED_NOT_HELPFUL,92,0.0
1790088015206830412,0.0,CURRENTLY_RATED_NOT_HELPFUL,12,0.0
1790100944161562715,0.0,CURRENTLY_RATED_NOT_HELPFUL,7,0.0
1791447286511485401,0.0,CURRENTLY_RATED_NOT_HELPFUL,7,0.0
1791665956776775779,0.0,CURRENTLY_RATED_NOT_HELPFUL,13,0.0
1791674488314380371,0.0,NEEDS_MORE_RATINGS,1,0.0
1791688221212258796,0.0,CURRENTLY_RATED_NOT_HELPFUL,9,0.0
1792392956365914236,0.0,CURRENTLY_RATED_NOT_HELPFUL,23,0.0
1792593246297661627,0.0,CURRENTLY_RATED_NOT_HELPFUL,18,0.0
1792737512751874144,0.0,CURRENTLY_RATED_NOT_HELPFUL,37,0.0
1794267064565486060,0.0,CURRENTLY_RATED_NOT_HELPFUL,10,0.0
1795211562459750460,0.0,CURRENTLY_RATED_NOT_HELPFUL,8,0.0
1795395479129457141,0.0,CURRENTLY_RATED_NOT_HELPFUL,14,0.0
1795543275467645342,0.0,CURRENTLY_RATED_NOT_HELPFUL,171,0.0
1795791320058843418,0.0,CURRENTLY_RATED_NOT_HELPFUL,106,0.0
1795915450494128279,0.0,CURRENTLY_RATED_NOT_HELPFUL,14,0.0
1795965342004457927,0.0,CURRENTLY_RATED_NOT_HELPFUL,7,0.0
1796253412738142210,0.0,CURRENTLY_RATED_NOT_HELPFUL,25,0.0
1796826973601181987,0.0,CURRENTLY_RATED_NOT_HELPFUL,43,0.0
1796987063008457062,0.0,CURRENTLY_RATED_NOT_HELPFUL,10,0.0
1797182724425261379,0.0,NEEDS_MORE_RATINGS,2,0.0
1797328463050817744,0.0,CURRENTLY_RATED_NOT_HELPFUL,134,0.0
1797723331090579468,0.0,CURRENTLY_RATED_NOT_HELPFUL,7,0.0
1797760795910029509,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1797881866755944664,0.0,CURRENTLY_RATED_NOT_HELPFUL,19,0.0
1797942112383828100,0.0,CURRENTLY_RATED_NOT_HELPFUL,23,0.0
1799233011923472473,0.0,CURRENTLY_RATED_NOT_HELPFUL,101,0.0
1799255831776563545,0.0,CURRENTLY_RATED_NOT_HELPFUL,24,0.0
1799409051765203086,0.0,NEEDS_MORE_RATINGS,2,0.0
1799526279093399758,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1799802652982759658,0.0,CURRENTLY_RATED_NOT_HELPFUL,9,0.0
1800419420684124435,0.0,CURRENTLY_RATED_NOT_HELPFUL,5,0.0
1800551027009032586,0.0,NEEDS_MORE_RATINGS,2,0.0
1801313641309835434,0.0,CURRENTLY_RATED_NOT_HELPFUL,4,0.0
1801669599743660046,0.0,CURRENTLY_RATED_NOT_HELPFUL,37,0.0
1802110312994202093,0.0,CURRENTLY_RATED_NOT_HELPFUL,27,0.0
1802117452890865896,0.0,CURRENTLY_RATED_NOT_HELPFUL,242,0.0
1802568253686128979,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1802739302599647445,0.0,CURRENTLY_RATED_NOT_HELPFUL,14,0.0
1802741414398193986,0.0,NEEDS_MORE_RATINGS,1,0.0
1802783376065114414,0.0,CURRENTLY_RATED_NOT_HELPFUL,11,0.0
1803055831274901582,0.0,CURRENTLY_RATED_NOT_HELPFUL,3,0.0
1803354976816714212,0.0,CURRENTLY_RATED_NOT_HELPFUL,38,0.0
1803491821517001212,0.0,CURRENTLY_RATED_NOT_HELPFUL,6,0.0
